x,y,impress
43.35336677831919,-40.081404334229205,1.57066352744515
51.402748664061434,-37.92457895837486,1.5516017283512498
59.45213054980367,-35.76775358252053,1.527881863549341
67.50151243554592,-33.61092820666618,1.5016843384952687
75.55089432128813,-31.45410283081185,1.4745313015754677
83.60027620703038,-29.297277454957502,1.4472980467469732
91.64965809277263,-27.140452079103163,1.420467235489094
99.69903997851483,-24.98362670324883,1.394303764995041
107.74842186425708,-22.826801327394485,1.3689489071036265
115.79780374999933,-20.669975951540145,1.344470966413453
123.84718563574154,-18.513150575685813,1.3208939131948838
-71.49480499792645,-62.22757771044772,1.3345294331370747
-63.44542311218423,-60.07075233459338,1.3598055372236284
-55.39604122644198,-57.91392695873904,1.3862852487599773
-47.346659340699745,-55.7571015828847,1.4140153135655373
-39.29727745495751,-53.60027620703036,1.4430200274190308
-31.247895569215274,-51.44345083117602,1.4732818133009133
-23.19851368347304,-49.28662545532168,1.5047035411406438
-15.149131797730803,-47.129800079467344,1.5370252334297005
-7.099749911988567,-44.972974703613005,1.5696017875364034
0.949631973753668,-42.816149327758666,1.6007038306310906
8.99901385949591,-40.65932395190433,1.6264312951046613
17.048395745238142,-38.50249857604999,1.6429147914890327
25.097777630980374,-36.34567320019565,1.6485358399062842
33.14715951672262,-34.18884782434131,1.6429147914890327
41.19654140246485,-32.03202244848697,1.6264312951046618
49.245923288207095,-29.875197072632623,1.6007038306310915
57.29530517394933,-27.71837169677829,1.5696017875364037
65.34468705969158,-25.561546320923945,1.5370252334297008
73.39406894543379,-23.404720945069613,1.5047035411406438
81.44345083117604,-21.247895569215267,1.4732818133009138
89.49283271691829,-19.091070193360927,1.4430200274190303
97.5422146026605,-16.934244817506595,1.4140153135655371
105.59159648840274,-14.777419441652249,1.3862852487599766
113.64097837414499,-12.62059406579791,1.3598055372236288
121.6903602598872,-10.463768689943574,1.3345294331370747
-73.65163037378079,-54.17819582470548,1.3470216217185984
-65.60224848803857,-52.021370448851144,1.3739374506579216
-57.55286660229632,-49.864545072996805,1.4023704713930762
-49.503484716554084,-47.707719697142466,1.4324484374701179
-41.45410283081185,-45.550894321288126,1.4643062915639773
-33.40472094506961,-43.39406894543379,1.498084186187131
-25.355339059327378,-41.23724356957945,1.5339245392020342
-17.305957173585142,-39.08041819372511,1.571968042688482
-9.256575287842907,-36.92359281787077,1.6123486727991787
-1.2071934021006694,-34.76676744201643,1.6551879294168061
6.842188483641573,-32.60994206616209,1.6919081834041818
14.891570369383805,-30.453116690307752,1.7139074078659684
22.940952255126035,-28.296291314453413,1.7212348815376235
30.99033414086828,-26.139465938599074,1.7139074078659684
39.03971602661051,-23.982640562744734,1.6919081834041827
47.089097912352756,-21.825815186890388,1.6551879294168064
55.13847979809499,-19.668989811036056,1.6123486727991794
63.187861683837234,-17.51216443518171,1.5719680426884817
71.23724356957945,-15.355339059327378,1.5339245392020342
79.2866254553217,-13.198513683473031,1.4980841861871315
87.33600734106395,-11.041688307618692,1.464306291563977
95.38538922680615,-8.884862931764356,1.4324484374701176
103.4347711125484,-6.728037555910014,1.4023704713930756
111.48415299829065,-4.571212180055674,1.3739374506579223
119.53353488403286,-2.4143868042013388,1.3470216217185982
-75.80845574963513,-46.12881393896325,1.3581202709222864
-67.75907386389291,-43.97198856310891,1.3865563441270357
-59.70969197815066,-41.81516318725457,1.4168147311855157
-51.66031009240842,-39.65833781140023,1.4491053306398236
-43.61092820666619,-37.50151243554589,1.483675684470573
-35.56154632092395,-35.34468705969155,1.5208266038752836
-27.512164435181717,-33.18786168383721,1.5609440522604996
-19.46278254943948,-31.031036307982873,1.6045744188082267
-11.413400663697246,-28.874210932128534,1.6526365913383887
-3.3640187779550104,-26.717385556274195,1.7071091443287845
4.685363107787232,-24.560560180419856,1.7547428315491211
12.734744993529464,-22.403734804565516,1.78220795426379
20.784126879271696,-20.246909428711177,1.7912248562602826
28.83350876501394,-18.090084052856838,1.7822079542637899
36.882890650756174,-15.933258677002499,1.7547428315491211
44.93227253649842,-13.776433301148153,1.707109144328785
52.98165442224065,-11.619607925293817,1.652636591338389
61.031036307982895,-9.462782549439474,1.604574418808227
69.08041819372511,-7.305957173585142,1.5609440522604996
77.12980007946736,-5.149131797730796,1.5208266038752838
85.17918196520961,-2.9923064218764566,1.4836756844705723
93.22856385095182,-0.8354810460221209,1.449105330639823
101.27794573669406,1.3213443298322218,1.416814731185515
109.32732762243631,3.478169705686561,1.3865563441270359
117.37670950817852,5.634995081540897,1.3581202709222862
-77.96528112548947,-38.07943205322101,1.3675842160238485
-69.91589923974725,-35.92260667736667,1.3973604222759994
-61.866517354005,-33.765781301512334,1.4292356456807824
-53.81713546826276,-31.608955925657995,1.463493724287114
-45.76775358252053,-29.452130549803655,1.500480487803308
-37.71837169677829,-27.295305173949316,1.5406291278024482
-29.668989811036056,-25.138479798094977,1.5845053953984563
-21.61960792529382,-22.981654422240638,1.6328936656377255
-13.570226039551585,-20.8248290463863,1.6869609591084658
-5.52084415380935,-18.66800367053196,1.748497869765996
2.528537731932893,-16.51117829467762,1.802554070335722
10.577919617675125,-14.354352918823281,1.8340572950833842
18.627301503417357,-12.197527542968942,1.8444113341282424
26.6766833891596,-10.040702167114599,1.8340572950833842
34.726065274901835,-7.883876791260263,1.802554070335722
42.77544716064408,-5.727051415405921,1.748497869765996
50.82482904638631,-3.5702260395515815,1.686960959108466
58.874210932128555,-1.4134006636972387,1.6328936656377255
66.92359281787077,0.7434247121570934,1.5845053953984558
74.97297470361302,2.9002500880114397,1.5406291278024482
83.02235658935527,5.057075463865779,1.5004804878033076
91.07173847509748,7.2139008397201145,1.463493724287114
99.12112036083973,9.370726215574457,1.4292356456807822
107.17050224658198,11.527551591428796,1.3973604222759999
115.21988413232418,13.684376967283132,1.3675842160238483
-80.12210650134381,-30.030050167478777,1.3751951860851677
-72.07272461560159,-27.873224791624438,1.4060758652900807
-64.02334272985934,-25.7163994157701,1.439286546543146
-55.9739608441171,-23.55957403991576,1.4751702559255402
-47.924578958374866,-21.40274866406142,1.5141472344839517
-39.87519707263263,-19.24592328820708,1.556741095230534
-31.825815186890395,-17.08909791235274,1.6036178875572702
-23.77643330114816,-14.932272536498402,1.6556432065441284
-15.727051415405924,-12.775447160644063,1.713952834436748
-7.677669529663689,-10.618621784789724,1.7799891648233068
0.3717123560785538,-8.461796408935385,1.8380216740342403
8.421094241820786,-6.304971033081046,1.8721756341468823
16.470476127563018,-4.148145657226706,1.883446352616379
24.519858013305264,-1.9913202813723636,1.8721756341468812
32.569239899047496,0.16550509448197204,1.8380216740342405
40.61862178478974,2.322330470336315,1.779989164823307
48.668003670531974,4.479155846190654,1.7139528344367483
56.717385556274216,6.635981222044997,1.6556432065441296
64.76676744201643,8.79280659789933,1.6036178875572702
72.81614932775868,10.949631973753673,1.5567410952305343
80.86553121350093,13.106457349608014,1.514147234483951
88.91491309924314,15.26328272546235,1.47517025592554
96.96429498498539,17.420108101316693,1.4392865465431455
105.01367687072764,19.576933477171032,1.4060758652900816
113.06305875646984,21.733758853025368,1.3751951860851672
-82.27893187719815,-21.98066828173654,1.3807703397329032
-74.22954999145593,-19.823842905882202,1.4124738063870845
-66.18016810571368,-17.667017530027856,1.4466798317644611
-58.13078621997144,-15.510192154173524,1.4837731585812213
-50.081404334229205,-13.353366778319177,1.5242230745966887
-42.03202244848697,-11.196541402464838,1.568605594686579
-33.982640562744734,-9.039716026610499,1.6176300876778464
-25.9332586770025,-6.88289065075616,1.6721665735048694
-17.883876791260263,-4.726065274901821,1.7332601931265488
-9.834494905518028,-2.5692398990474814,1.8021022919825156
-1.7851130197757872,-0.4124145231931422,1.8625592983232102
6.264268865966445,1.744410852661197,1.8983453660345864
14.313650751708677,3.901236228515536,1.910188753041036
22.36303263745092,6.058061604369879,1.8983453660345861
30.412414523193156,8.214886980224216,1.8625592983232107
38.4617964089354,10.371712356078557,1.802102291982516
46.511178294677634,12.528537731932897,1.733260193126548
54.56056018041988,14.68536310778724,1.6721665735048696
62.60994206616209,16.84218848364157,1.6176300876778464
70.65932395190434,18.999013859495918,1.5686055946865793
78.70870583764659,21.155839235350257,1.5242230745966885
86.7580877233888,23.312664611204593,1.483773158581221
94.80746960913105,25.469489987058935,1.446679831764461
102.8568514948733,27.626315362913274,1.4124738063870848
110.9062333806155,29.78314073876761,1.3807703397329028
-84.43575725305249,-13.931286395994306,1.3841722450808058
-76.38637536731027,-11.774461020139967,1.4163830093109242
-68.33699348156802,-9.617635644285624,1.4512025363380032
-60.28761159582578,-7.460810268431288,1.4890398842969925
-52.238229710083544,-5.3039848925769455,1.5303912360334213
-44.18884782434131,-3.1471595167226063,1.575857919500131
-36.13946593859907,-0.9903341408682707,1.6261633626688088
-28.090084052856838,1.166491234986072,1.6821623816206175
-20.040702167114603,3.3233166108404113,1.7448305463031808
-11.991320281372367,5.4801419866947505,1.8152169719158002
-3.9419383956301246,7.6369673625490915,1.8769881868532599
4.107443490112106,9.793792738403429,1.9136571098164115
12.15682537585434,11.950618114257768,1.925811145799905
20.20620726159658,14.10744349011211,1.9136571098164117
28.255589147338817,16.26426886596645,1.87698818685326
36.30497103308106,18.42109424182079,1.8152169719158004
44.354352918823295,20.57791961767513,1.744830546303181
52.40373480456554,22.73474499352947,1.6821623816206168
60.45311669030775,24.891570369383807,1.6261633626688086
68.50249857605,27.048395745238146,1.575857919500131
76.55188046179225,29.20522112109249,1.5303912360334206
84.60126234753446,31.362046496946824,1.4890398842969923
92.65064423327671,33.51887187280117,1.4512025363380023
100.70002611901896,35.67569724865551,1.4163830093109246
108.74940800476116,37.83252262450984,1.3841722450808058
-86.59258262890683,-5.881904510252074,1.3853158099428773
-78.5432007431646,-3.7250791343977347,1.4176979444404705
-70.49381885742235,-1.568253758543392,1.452724645158071
-62.44443697168012,0.5885716173109437,1.4908129038849975
-54.395055085937884,2.7453969931652864,1.5324673609300123
-46.34567320019565,4.902222369019626,1.578296667829206
-38.29629131445341,7.059047744873963,1.6290269818644174
-30.246909428711177,9.215873120728304,1.6855055123822196
-22.197527542968942,11.372698496582643,1.748683016104113
-14.148145657226706,13.529523872436982,1.8195629549486152
-6.098763771484464,15.686349248291323,1.8817509277267273
1.950618114257768,17.84317462414566,1.9186990715414642
10.0,20.0,1.9309513477821962
18.049381885742243,22.156825375854343,1.9186990715414654
26.098763771484478,24.31365075170868,1.8817509277267277
34.14814565722672,26.47047612756302,1.8195629549486152
42.197527542968956,28.62730150341736,1.7486830161041131
50.2469094287112,30.784126879271703,1.6855055123822198
58.29629131445341,32.940952255126035,1.6290269818644174
66.34567320019566,35.09777763098038,1.5782966678292056
74.39505508593791,37.25460300683472,1.5324673609300121
82.44443697168012,39.41142838268905,1.4908129038849975
90.49381885742237,41.5682537585434,1.4527246451580702
98.54320074316462,43.72507913439774,1.4176979444404711
106.59258262890683,45.88190451025207,1.385315809942877
-88.74940800476116,2.167477375490172,1.3841722450808058
-80.70002611901894,4.32430275134451,1.4163830093109242
-72.6506442332767,6.481128127198852,1.451202536338003
-64.60126234753446,8.637953503053188,1.4890398842969923
-56.55188046179222,10.79477887890753,1.530391236033421
-48.50249857604999,12.95160425476187,1.575857919500131
-40.45311669030775,15.108429630616207,1.6261633626688088
-32.40373480456552,17.265255006470547,1.6821623816206168
-24.35435291882328,19.422080382324886,1.7448305463031808
-16.30497103308105,21.578905758179225,1.8152169719158004
-8.255589147338807,23.735731134033568,1.8769881868532594
-0.20620726159657465,25.892556509887907,1.9136571098164121
7.843174624145658,28.049381885742243,1.925811145799905
15.892556509887903,30.206207261596585,1.9136571098164123
23.941938395630135,32.36303263745093,1.87698818685326
31.991320281372378,34.51985801330527,1.8152169719158004
40.04070216711462,36.67668338915961,1.744830546303181
48.09008405285686,38.833508765013946,1.6821623816206164
56.13946593859907,40.990334140868285,1.6261633626688086
64.18884782434132,43.147159516722624,1.575857919500131
72.23822971008357,45.30398489257696,1.5303912360334204
80.28761159582578,47.4608102684313,1.4890398842969923
88.33699348156803,49.61763564428564,1.4512025363380028
96.38637536731028,51.77446102013998,1.4163830093109246
104.43575725305249,53.93128639599432,1.3841722450808056
-90.9062333806155,10.216859261232404,1.3807703397329028
-82.85685149487328,12.373684637086743,1.4124738063870843
-74.80746960913103,14.530510012941086,1.4466798317644611
-66.7580877233888,16.68733538879542,1.4837731585812208
-58.70870583764656,18.844160764649764,1.5242230745966885
-50.65932395190433,21.000986140504104,1.5686055946865787
-42.60994206616209,23.157811516358443,1.6176300876778462
-34.560560180419856,25.314636892212782,1.6721665735048699
-26.51117829467762,27.47146226806712,1.7332601931265486
-18.461796408935385,29.62828764392146,1.8021022919825156
-10.412414523193142,31.7851130197758,1.86255929832321
-2.363032637450912,33.94193839563014,1.8983453660345861
5.68634924829132,36.09876377148448,1.9101887530410357
13.735731134033564,38.255589147338824,1.8983453660345861
21.7851130197758,40.412414523193156,1.8625592983232107
29.834494905518042,42.5692398990475,1.8021022919825158
37.88387679126028,44.72606527490184,1.733260193126548
45.93325867700252,46.88289065075618,1.6721665735048685
53.982640562744734,49.03971602661051,1.6176300876778464
62.032022448486984,51.19654140246486,1.568605594686579
70.08140433422923,53.3533667783192,1.524223074596688
78.13078621997144,55.51019215417354,1.4837731585812208
86.18016810571369,57.66701753002788,1.4466798317644605
94.22954999145594,59.823842905882216,1.4124738063870848
102.27893187719815,61.980668281736556,1.3807703397329028
-93.06305875646984,18.266241146974647,1.3751951860851674
-85.01367687072762,20.423066522828986,1.4060758652900807
-76.96429498498537,22.57989189868333,1.439286546543146
-68.91491309924314,24.736717274537664,1.4751702559255402
-60.8655312135009,26.893542650392007,1.5141472344839517
-52.81614932775867,29.050368026246346,1.556741095230534
-44.76676744201644,31.207193402100685,1.6036178875572697
-36.7173855562742,33.364018777955025,1.655643206544131
-28.668003670531967,35.520844153809364,1.713952834436748
-20.618621784789728,37.6776695296637,1.7799891648233066
-12.569239899047485,39.83449490551804,1.83802167403424
-4.519858013305253,41.99132028137238,1.8721756341468834
3.529523872436978,44.14814565722672,1.8834463526163792
11.578905758179221,46.30497103308106,1.8721756341468834
19.628287643921457,48.4617964089354,1.8380216740342405
27.6776695296637,50.61862178478974,1.779989164823307
35.72705141540594,52.77544716064408,1.7139528344367483
43.776433301148174,54.932272536498424,1.6556432065441304
51.82581518689039,57.089097912352756,1.6036178875572702
59.87519707263264,59.2459232882071,1.5567410952305343
67.9245789583749,61.40274866406144,1.514147234483951
75.9739608441171,63.55957403991577,1.4751702559255402
84.02334272985935,65.71639941577013,1.439286546543145
92.0727246156016,67.87322479162447,1.4060758652900816
100.12210650134381,70.03005016747879,1.3751951860851672
-95.21988413232418,26.315623032716882,1.3675842160238485
-87.17050224658196,28.47244840857122,1.3973604222759994
-79.12112036083971,30.629273784425564,1.4292356456807829
-71.07173847509748,32.7860991602799,1.463493724287114
-63.02235658935524,34.94292453613424,1.500480487803308
-54.972974703613005,37.09974991198858,1.5406291278024482
-46.92359281787077,39.25657528784292,1.5845053953984558
-38.874210932128534,41.41340066369726,1.6328936656377258
-30.8248290463863,43.5702260395516,1.6869609591084656
-22.775447160644063,45.72705141540594,1.7484978697659959
-14.726065274901824,47.88387679126028,1.8025540703357215
-6.676683389159592,50.04070216711462,1.8340572950833842
1.3726984965826396,52.197527542968956,1.8444113341282424
9.422080382324884,54.354352918823295,1.8340572950833842
17.471462268067118,56.511178294677634,1.8025540703357221
25.52084415380936,58.66800367053198,1.7484978697659965
33.5702260395516,60.82482904638631,1.6869609591084658
41.619607925293835,62.98165442224066,1.6328936656377258
49.668989811036056,65.13847979809499,1.5845053953984563
57.718371696778306,67.29530517394934,1.5406291278024487
65.76775358252056,69.45213054980368,1.5004804878033076
73.81713546826276,71.60895592565801,1.463493724287114
81.86651735400501,73.76578130151236,1.4292356456807824
89.91589923974726,75.9226066773667,1.3973604222759999
97.96528112548947,78.07943205322103,1.367584216023848
-97.37670950817852,34.36500491845912,1.3581202709222864
-89.32732762243631,36.52183029431346,1.3865563441270357
-81.27794573669405,38.67865567016781,1.416814731185516
-73.22856385095182,40.83548104602214,1.4491053306398236
-65.17918196520958,42.992306421876485,1.4836756844705732
-57.129800079467344,45.149131797730824,1.5208266038752836
-49.080418193725116,47.30595717358516,1.5609440522604998
-41.03103630798288,49.4627825494395,1.6045744188082278
-32.981654422240645,51.61960792529384,1.6526365913383887
-24.93227253649841,53.77643330114818,1.7071091443287845
-16.882890650756167,55.93325867700252,1.754742831549121
-8.833508765013935,58.09008405285686,1.78220795426379
-0.7841268792717031,60.2469094287112,1.7912248562602826
7.265255006470541,62.40373480456554,1.78220795426379
15.314636892212775,64.56056018041988,1.7547428315491214
23.364018777955017,66.71738555627422,1.7071091443287847
31.413400663697253,68.87421093212856,1.6526365913383891
39.462782549439495,71.0310363079829,1.604574418808227
47.51216443518171,73.18786168383724,1.5609440522604996
55.56154632092396,75.34468705969158,1.5208266038752838
63.61092820666621,77.50151243554592,1.4836756844705723
71.66031009240842,79.65833781140026,1.4491053306398234
79.70969197815066,81.8151631872546,1.4168147311855148
87.75907386389292,83.97198856310894,1.3865563441270363
95.80845574963513,86.12881393896328,1.3581202709222862
-99.53353488403286,42.41438680420134,1.3470216217185984
-91.48415299829064,44.57121218005568,1.3739374506579216
-83.43477111254839,46.72803755591002,1.4023704713930762
-75.38538922680615,48.88486293176436,1.4324484374701179
-67.33600734106392,51.0416883076187,1.4643062915639773
-59.28662545532168,53.19851368347304,1.498084186187131
-51.23724356957945,55.35533905932738,1.5339245392020342
-43.18786168383721,57.51216443518172,1.571968042688482
-35.13847979809498,59.668989811036056,1.612348672799179
-27.08909791235274,61.825815186890395,1.6551879294168061
-19.0397160266105,63.982640562744734,1.6919081834041823
-10.99033414086827,66.13946593859907,1.7139074078659684
-2.940952255126037,68.29629131445341,1.7212348815376237
5.108429630616207,70.45311669030775,1.7139074078659684
13.157811516358441,72.60994206616209,1.6919081834041825
21.207193402100685,74.76676744201643,1.6551879294168064
29.25657528784292,76.92359281787077,1.612348672799179
37.30595717358516,79.08041819372511,1.5719680426884817
45.35533905932738,81.23724356957945,1.5339245392020342
53.40472094506963,83.39406894543379,1.4980841861871315
61.45410283081188,85.55089432128813,1.4643062915639766
69.50348471655408,87.70771969714247,1.4324484374701179
77.55286660229633,89.8645450729968,1.4023704713930756
85.60224848803858,92.02137044885114,1.3739374506579223
93.65163037378079,94.17819582470548,1.3470216217185982
-101.6903602598872,50.46376868994359,1.3345294331370747
-93.64097837414498,52.62059406579793,1.3598055372236282
-85.59159648840273,54.77741944165227,1.386285248759977
-77.5422146026605,56.93424481750661,1.4140153135655371
-69.49283271691826,59.09107019336095,1.4430200274190306
-61.44345083117602,61.24789556921529,1.4732818133009131
-53.394068945433794,63.40472094506963,1.5047035411406435
-45.34468705969156,65.56154632092397,1.5370252334297005
-37.29530517394932,67.7183716967783,1.5696017875364037
-29.245923288207088,69.87519707263264,1.6007038306310906
-21.196541402464845,72.03202244848698,1.6264312951046613
-13.14715951672261,74.18884782434132,1.6429147914890323
-5.09777763098038,76.34567320019566,1.648535839906284
2.9516042547618646,78.50249857605,1.642914791489032
11.000986140504098,80.65932395190434,1.6264312951046618
19.05036802624634,82.8161493277587,1.6007038306310915
27.099749911988575,84.97297470361302,1.5696017875364041
35.14913179773082,87.12980007946737,1.5370252334297005
43.19851368347303,89.2866254553217,1.5047035411406435
51.24789556921528,91.44345083117604,1.4732818133009131
59.29727745495753,93.60027620703039,1.44302002741903
67.34665934069974,95.75710158288472,1.4140153135655371
75.396041226442,97.91392695873907,1.386285248759977
83.44542311218424,100.07075233459341,1.3598055372236288
91.49480499792645,102.22757771044773,1.3345294331370747
-103.84718563574154,58.51315057568584,1.320893913194884
-95.79780374999933,60.66997595154018,1.3444709664134524
-87.74842186425707,62.82680132739452,1.368948907103627
-79.69903997851483,64.98362670324886,1.3943037649950414
-71.6496580927726,67.1404520791032,1.4204672354890946
-63.60027620703036,69.29727745495754,1.447298046746973
-55.550894321288126,71.45410283081188,1.474531301575468
-47.5015124355459,73.61092820666622,1.5016843384952687
-39.45213054980366,75.76775358252056,1.5278818635493407
-31.402748664061427,77.9245789583749,1.5516017283512493
-23.353366778319185,80.08140433422923,1.5706635274451497
-15.303984892576953,82.23822971008357,1.5829560413923023
-7.254603006834721,84.39505508593791,1.587187770259594
0.7947788789075236,86.55188046179225,1.5829560413923036
8.844160764649757,88.70870583764659,1.5706635274451497
16.893542650392,90.86553121350093,1.5516017283512498
24.942924536134235,93.02235658935527,1.527881863549341
32.99230642187648,95.17918196520961,1.5016843384952687
41.04168830761869,97.33600734106395,1.474531301575468
49.09107019336094,99.49283271691829,1.447298046746973
57.14045207910319,101.64965809277263,1.420467235489094
65.1898339648454,103.80648346862696,1.394303764995041
73.23921585058764,105.9633088444813,1.3689489071036263
81.2885977363299,108.12013422033564,1.3444709664134533
89.33797962207211,110.27695959618998,1.3208939131948838
-106.00401101159588,66.56253246142805,1.3063609118038946
-97.95462912585366,68.71935783728239,1.3282338869786137
-89.90524724011141,70.87618321313673,1.350731319604665
-81.85586535436917,73.03300858899107,1.373774765016883
-73.80648346862694,75.1898339648454,1.3972303700412236
-65.7571015828847,77.34665934069974,1.4208805118031411
-57.707719697142466,79.50348471655408,1.4443800598136793
-49.65833781140023,81.66031009240842,1.467191327791745
-41.608955925657995,83.81713546826276,1.4885016546730625
-33.55957403991576,85.9739608441171,1.5071713959036628
-25.510192154173524,88.13078621997144,1.5218339531430947
-17.46081026843129,90.28761159582578,1.5312090996190366
-9.411428382689056,92.44443697168012,1.534433013830025
-1.362046496946812,94.60126234753446,1.5312090996190366
6.687335388795422,96.7580877233888,1.521833953143095
14.736717274537664,98.91491309924314,1.5071713959036632
22.7860991602799,101.07173847509748,1.4885016546730625
30.835481046022142,103.22856385095182,1.467191327791745
