x,y,radius,drawdown
213.10344827586206,453.7931034482759,126.88530684809723,-6.435258495009284
220.0,453.7931034482759,132.02889461432173,-6.287652266931213
20.0,460.6896551724138,127.63279671256377,-6.413425379364228
26.896551724137936,460.6896551724138,122.3044679377117,-6.572043782566354
33.79310344827586,460.6896551724138,117.13991552733124,-6.732770029660177
40.689655172413794,460.6896551724138,112.16176529165926,-6.894777428208952
47.586206896551715,460.6896551724138,107.3959413958444,-7.056969115347195
54.48275862068965,460.6896551724138,102.8719578632848,-7.21792325105905
61.37931034482759,460.6896551724138,98.62310100741442,-7.375839186061325
68.27586206896552,460.6896551724138,94.68641529479987,-7.528493481274287
75.17241379310344,460.6896551724138,91.10237802498555,-7.673219546179494
82.06896551724137,460.6896551724138,87.91412954470319,-7.806929607278197
